dataset,model,seed,degree,risk,score,is_member
Citeseer,GCN,42,23,0.1325453817844391,0.999963641166687,1
Citeseer,GCN,42,2,0.708737850189209,0.92573481798172,1
Citeseer,GCN,42,3,0.1626213937997818,0.9544265866279602,0
Citeseer,GCN,42,2,0.27184468507766724,0.9994716048240662,1
Citeseer,GCN,42,2,0.27184468507766724,0.9845404028892517,1
Citeseer,GCN,42,29,0.3215601444244385,0.9992233514785767,0
Citeseer,GCN,42,1,0.5631068348884583,0.9912950992584229,1
Citeseer,GCN,42,2,0.708737850189209,0.5418760776519775,0
Citeseer,GCN,42,3,0.3082524240016937,0.998542070388794,0
Citeseer,GCN,42,1,0.344660222530365,0.0004091281443834305,0
Citeseer,GCN,42,0,0.5631068348884583,0.9987437129020691,1
Citeseer,GCN,42,1,1.0,0.08012134581804276,0
Citeseer,GCN,42,3,0.23543688654899597,0.9615112543106079,0
Citeseer,GCN,42,2,0.27184468507766724,0.9837888479232788,0
Citeseer,GCN,42,1,0.344660222530365,0.26192525029182434,0
Citeseer,GCN,42,1,1.0,0.6867820024490356,1
Citeseer,GCN,42,1,0.344660222530365,0.000533220125362277,0
Citeseer,GCN,42,1,0.5631068348884583,0.9948370456695557,0
Citeseer,GCN,42,1,1.0,0.6205394864082336,1
Citeseer,GCN,42,1,1.0,0.8190724849700928,1
Citeseer,GCN,42,1,1.0,0.006411449052393436,0
Citeseer,GCN,42,12,0.08700524270534515,0.9972104430198669,1
Citeseer,GCN,42,1,0.344660222530365,0.0009833581279963255,0
Citeseer,GCN,42,1,0.344660222530365,0.00037612623418681324,0
Citeseer,GCN,42,6,0.042995844036340714,0.9922616481781006,1
Citeseer,GCN,42,2,0.27184468507766724,0.982353687286377,0
Citeseer,GCN,42,1,0.344660222530365,0.3708179295063019,0
Citeseer,GCN,42,3,0.1626213937997818,0.9973141551017761,1
Citeseer,GCN,42,1,0.344660222530365,0.9339789152145386,1
Citeseer,GCN,42,1,0.344660222530365,0.011318261735141277,0
Citeseer,GCN,42,7,0.4408807158470154,0.8798701167106628,1
Citeseer,GCN,42,1,0.5631068348884583,0.9752357006072998,1
Citeseer,GCN,42,1,0.5631068348884583,0.9811246395111084,0
Citeseer,GCN,42,1,0.344660222530365,0.9906616806983948,1
Citeseer,GCN,42,2,0.27184468507766724,0.9729975461959839,1
Citeseer,GCN,42,1,1.0,0.00429943623021245,0
Citeseer,GCN,42,3,0.45388349890708923,0.9970688223838806,0
Citeseer,GCN,42,2,0.27184468507766724,0.6560761332511902,0
Citeseer,GCN,42,5,0.3883495330810547,0.9526058435440063,1
Citeseer,GCN,42,12,0.5238984823226929,0.3155868649482727,1
Citeseer,GCN,42,2,0.27184468507766724,0.9983946681022644,1
Citeseer,GCN,42,5,0.19902914762496948,0.988332211971283,0
Citeseer,GCN,42,2,0.708737850189209,0.00016046394011937082,0
Citeseer,GCN,42,3,0.1626213937997818,0.9492334127426147,1
Citeseer,GCN,42,2,0.708737850189209,0.7760728001594543,1
Citeseer,GCN,42,1,0.344660222530365,0.9992859959602356,0
Citeseer,GCN,42,1,1.0,0.43130743503570557,1
Citeseer,GCN,42,5,0.37378641963005066,0.39855894446372986,0
Citeseer,GCN,42,3,0.3082524240016937,0.972798764705658,0
Citeseer,GCN,42,1,0.344660222530365,0.9734935164451599,0
Citeseer,GCN,42,1,0.5631068348884583,0.9961470365524292,0
Citeseer,GCN,42,1,0.5631068348884583,0.9945051074028015,1
Citeseer,GCN,42,2,0.708737850189209,0.3458613157272339,0
Citeseer,GCN,42,7,0.08720527589321136,0.9997490048408508,0
Citeseer,GCN,42,2,0.27184468507766724,0.9981694221496582,1
Citeseer,GCN,42,1,1.0,0.16850316524505615,0
Citeseer,GCN,42,1,0.344660222530365,0.12012273073196411,0
Citeseer,GCN,42,5,0.5485436916351318,0.9708332419395447,0
Citeseer,GCN,42,1,0.5631068348884583,0.9954480528831482,1
Citeseer,GCN,42,1,0.344660222530365,0.9915786981582642,1
Citeseer,GCN,42,1,0.344660222530365,0.3095804750919342,0
Citeseer,GCN,42,1,0.5631068348884583,0.9610787630081177,0
Citeseer,GCN,42,2,0.27184468507766724,0.9720725417137146,1
Citeseer,GCN,42,2,0.27184468507766724,0.9824728965759277,0
Citeseer,GCN,42,2,0.27184468507766724,0.9077569246292114,0
Citeseer,GCN,42,1,0.344660222530365,0.9913017153739929,1
Citeseer,GCN,42,4,0.6504854559898376,0.012915035709738731,0
Citeseer,GCN,42,3,0.1626213937997818,0.7838095426559448,0
Citeseer,GCN,42,1,0.344660222530365,0.0008376644691452384,0
Citeseer,GCN,42,2,0.708737850189209,0.0067405723966658115,0
Citeseer,GCN,42,6,0.2614424526691437,0.9809746146202087,0
Citeseer,GCN,42,5,0.06796117126941681,0.9701375961303711,0
Citeseer,GCN,42,2,0.9271845817565918,0.3444654941558838,1
Citeseer,GCN,42,4,0.10436892509460449,0.9988307356834412,0
Citeseer,GCN,42,15,0.08070389181375504,0.999369204044342,0
Citeseer,GCN,42,3,0.3082524240016937,0.990064799785614,1
Citeseer,GCN,42,4,0.4320388436317444,0.9960617423057556,1
Citeseer,GCN,42,1,0.5631068348884583,0.9936965107917786,1
Citeseer,GCN,42,1,0.344660222530365,0.9935324192047119,0
Citeseer,GCN,42,7,0.14961861073970795,0.9971713423728943,1
Citeseer,GCN,42,1,0.5631068348884583,0.9985179305076599,0
Citeseer,GCN,42,6,0.47988906502723694,0.9124751687049866,1
Citeseer,GCN,42,1,0.344660222530365,0.5535383224487305,0
Citeseer,GCN,42,1,0.344660222530365,0.9934879541397095,1
Citeseer,GCN,42,8,0.12014562636613846,0.9988254904747009,0
Citeseer,GCN,42,5,0.1553398221731186,0.9980251789093018,1
Citeseer,GCN,42,3,0.1626213937997818,0.9979530572891235,1
Citeseer,GCN,42,1,0.344660222530365,0.9936955571174622,1
Citeseer,GCN,42,2,0.27184468507766724,0.998170018196106,1
Citeseer,GCN,42,2,0.27184468507766724,0.9656976461410522,1
Citeseer,GCN,42,2,0.27184468507766724,0.9843246936798096,1
Citeseer,GCN,42,7,0.4408807158470154,0.915672242641449,1
Citeseer,GCN,42,1,1.0,0.6121121048927307,1
Citeseer,GCN,42,4,0.4684465825557709,0.7967091202735901,0
Citeseer,GCN,42,2,0.27184468507766724,0.9693689942359924,0
Citeseer,GCN,42,6,0.47988906502723694,0.8022419810295105,1
Citeseer,GCN,42,2,0.27184468507766724,0.984548807144165,1
Citeseer,GCN,42,1,0.344660222530365,0.9940476417541504,1
Citeseer,GCN,42,1,0.344660222530365,0.932649552822113,1
Citeseer,GCN,42,1,0.5631068348884583,0.9948471784591675,1
Citeseer,GCN,42,1,0.344660222530365,0.9188247323036194,1
Citeseer,GCN,42,2,0.708737850189209,0.4534478485584259,0
Citeseer,GCN,42,2,0.4902912676334381,0.9833495616912842,0
Citeseer,GCN,42,1,0.5631068348884583,0.975681483745575,1
Citeseer,GCN,42,1,0.5631068348884583,0.9787149429321289,0
Citeseer,GCN,42,1,0.5631068348884583,0.9911143183708191,1
Citeseer,GCN,42,2,0.27184468507766724,0.9987778067588806,0
Citeseer,GCN,42,1,1.0,0.7162579894065857,1
Citeseer,GCN,42,3,0.3082524240016937,0.9946990013122559,0
Citeseer,GCN,42,7,0.32125523686408997,0.8847513198852539,0
Citeseer,GCN,42,9,0.6033287644386292,0.16635973751544952,0
Citeseer,GCN,42,4,0.10436892509460449,0.9573053121566772,1
Citeseer,GCN,42,3,0.1626213937997818,0.9928634762763977,0
Citeseer,GCN,42,2,0.27184468507766724,0.998062789440155,0
Citeseer,GCN,42,2,0.4902912676334381,0.9886741042137146,1
Citeseer,GCN,42,5,0.5339806079864502,0.17523328959941864,0
Citeseer,GCN,42,3,0.23543688654899597,0.9995875954627991,1
Citeseer,GCN,42,5,0.24271847307682037,0.9752336740493774,0
Citeseer,GCN,42,1,0.5631068348884583,0.999462902545929,0
Citeseer,GCN,42,2,0.27184468507766724,0.3759195804595947,0
Citeseer,GCN,42,1,0.5631068348884583,0.992252767086029,1
Citeseer,GCN,42,1,0.344660222530365,0.9333309531211853,1
Citeseer,GCN,42,2,0.27184468507766724,0.9955386519432068,1
Citeseer,GCN,42,4,0.32281553745269775,0.9986096620559692,1
Citeseer,GCN,42,1,0.344660222530365,0.09769869595766068,0
Citeseer,GCN,42,3,0.23543688654899597,0.0014444469707086682,0
Citeseer,GCN,42,2,0.27184468507766724,0.9984369874000549,1
Citeseer,GCN,42,1,0.344660222530365,0.7472259402275085,0
Citeseer,GCN,42,1,0.344660222530365,0.9794401526451111,1
Citeseer,GCN,42,1,0.5631068348884583,0.9460405707359314,0
Citeseer,GCN,42,1,0.5631068348884583,0.9968235492706299,1
Citeseer,GCN,42,1,0.5631068348884583,0.9891982674598694,1
Citeseer,GCN,42,1,0.5631068348884583,0.9946709275245667,0
Citeseer,GCN,42,3,0.5266990661621094,0.9162110686302185,1
Citeseer,GCN,42,1,0.344660222530365,0.01793350838124752,0
Citeseer,GCN,42,1,0.344660222530365,0.9848228693008423,1
Citeseer,GCN,42,1,0.344660222530365,0.01265206653624773,0
Citeseer,GCN,42,1,0.344660222530365,0.11344757676124573,0
Citeseer,GCN,42,1,1.0,0.011478064581751823,0
Citeseer,GCN,42,1,0.344660222530365,0.9639783501625061,1
Citeseer,GCN,42,2,0.4902912676334381,0.9986818432807922,1
Citeseer,GCN,42,4,0.32281553745269775,0.9275633096694946,0
Citeseer,GCN,42,1,0.5631068348884583,0.9975888729095459,1
Citeseer,GCN,42,2,0.27184468507766724,0.14379943907260895,0
Citeseer,GCN,42,2,0.27184468507766724,0.9974702596664429,0
Citeseer,GCN,42,5,0.1553398221731186,0.9999457597732544,1
Citeseer,GCN,42,3,0.1626213937997818,0.9956600069999695,0
Citeseer,GCN,42,7,0.14961861073970795,0.9996798038482666,1
Citeseer,GCN,42,3,0.3082524240016937,0.9968414306640625,1
Citeseer,GCN,42,2,0.27184468507766724,0.96151202917099,1
Citeseer,GCN,42,1,0.344660222530365,0.9936994314193726,1
Citeseer,GCN,42,1,0.5631068348884583,0.9752455949783325,0
Citeseer,GCN,42,2,0.708737850189209,0.8831408619880676,0
Citeseer,GCN,42,4,0.759708821773529,0.25199565291404724,1
Citeseer,GCN,42,1,1.0,0.002831176156178117,0
Citeseer,GCN,42,1,0.344660222530365,0.9986494183540344,1
Citeseer,GCN,42,6,0.5527046322822571,0.014891897328197956,0
Citeseer,GCN,42,14,0.1241331622004509,0.9999977350234985,1
Citeseer,GCN,42,3,0.1626213937997818,0.9996730089187622,0
Citeseer,GCN,42,1,1.0,0.00018699384236242622,0
Citeseer,GCN,42,1,0.5631068348884583,0.9687984585762024,1
Citeseer,GCN,42,1,0.344660222530365,0.9086591601371765,0
Citeseer,GCN,42,4,0.4684465825557709,0.8316212296485901,0
Citeseer,GCN,42,4,0.541262149810791,0.798823356628418,1
Citeseer,GCN,42,1,0.5631068348884583,0.998619556427002,1
Citeseer,GCN,42,3,0.5995146036148071,0.8569466471672058,1
Citeseer,GCN,42,2,0.27184468507766724,0.8138349652290344,1
Citeseer,GCN,42,2,0.9271845817565918,0.7497290968894958,1
Citeseer,GCN,42,1,0.5631068348884583,0.852695643901825,0
Citeseer,GCN,42,7,0.08720527589321136,0.999904990196228,0
Citeseer,GCN,42,1,0.344660222530365,0.9491469264030457,1
Citeseer,GCN,42,1,0.344660222530365,0.9958894848823547,0
Citeseer,GCN,42,3,0.3082524240016937,0.9710309505462646,1
Citeseer,GCN,42,2,0.27184468507766724,0.018388422206044197,0
Citeseer,GCN,42,2,0.27184468507766724,0.9934965372085571,1
Citeseer,GCN,42,4,0.21359224617481232,0.9946392178535461,0
Citeseer,GCN,42,1,0.344660222530365,0.9332125186920166,1
Citeseer,GCN,42,3,0.1626213937997818,0.9979647397994995,0
Citeseer,GCN,42,3,0.5266990661621094,0.8568739891052246,1
Citeseer,GCN,42,1,1.0,0.8279764652252197,0
Citeseer,GCN,42,1,0.5631068348884583,0.9505371451377869,1
Citeseer,GCN,42,1,0.344660222530365,0.991576611995697,0
Citeseer,GCN,42,1,0.344660222530365,0.9577443599700928,0
Citeseer,GCN,42,10,0.35161077976226807,0.9747956395149231,0
Citeseer,GCN,42,2,0.27184468507766724,0.9866122007369995,0
Citeseer,GCN,42,2,0.27184468507766724,0.9973147511482239,0
Citeseer,GCN,42,1,0.344660222530365,0.1969388723373413,0
Citeseer,GCN,42,1,0.344660222530365,0.995830237865448,0
Citeseer,GCN,42,4,0.21359224617481232,0.9988635778427124,0
Citeseer,GCN,42,2,0.9271845817565918,0.2976447641849518,1
Citeseer,GCN,42,1,0.344660222530365,0.991925060749054,1
Citeseer,GCN,42,2,0.27184468507766724,0.9989425539970398,0
Citeseer,GCN,42,5,0.24271847307682037,0.9995874762535095,1
Citeseer,GCN,42,6,0.11581138521432877,0.9992396831512451,0
Citeseer,GCN,42,4,0.21359224617481232,0.9994704127311707,1
Citeseer,GCN,42,2,0.27184468507766724,0.957792341709137,1
Citeseer,GCN,42,1,0.344660222530365,0.994678258895874,0
Citeseer,GCN,42,2,0.27184468507766724,0.9785646200180054,1
Citeseer,GCN,42,1,0.344660222530365,0.8948776125907898,1
Citeseer,GCN,42,1,0.5631068348884583,0.992252767086029,1
Citeseer,GCN,42,3,0.23543688654899597,0.9346561431884766,1
Citeseer,GCN,42,16,0.42497149109840393,0.1436484456062317,0
Citeseer,GCN,42,6,0.33425796031951904,0.9741321206092834,1
Citeseer,GCN,42,10,0.231465145945549,0.9977502226829529,0
Citeseer,GCN,42,0,0.5631068348884583,0.4717187285423279,0
Citeseer,GCN,42,3,0.3082524240016937,0.9961361289024353,1
Citeseer,GCN,42,1,0.344660222530365,0.36747193336486816,0
Citeseer,GCN,42,7,0.14961861073970795,0.9999527931213379,0
Citeseer,GCN,42,1,0.344660222530365,0.36186954379081726,0
Citeseer,GCN,42,4,0.6504854559898376,0.0023017688654363155,0
Citeseer,GCN,42,1,0.5631068348884583,0.995324969291687,0
Citeseer,GCN,42,1,0.344660222530365,0.9456093907356262,0
Citeseer,GCN,42,1,1.0,0.10372474044561386,0
Citeseer,GCN,42,21,0.13567015528678894,0.9999953508377075,1
Citeseer,GCN,42,1,0.344660222530365,0.997138261795044,1
Citeseer,GCN,42,1,1.0,0.00030444073490798473,0
Citeseer,GCN,42,1,0.344660222530365,0.999215841293335,0
Citeseer,GCN,42,2,0.27184468507766724,0.9761887788772583,0
Citeseer,GCN,42,3,0.23543688654899597,0.9931756854057312,1
Citeseer,GCN,42,6,0.33425796031951904,0.27674615383148193,0
Citeseer,GCN,42,1,0.344660222530365,0.9892722368240356,1
Citeseer,GCN,42,2,0.4902912676334381,0.9993345141410828,0
Citeseer,GCN,42,6,0.47988906502723694,0.9748958349227905,1
Citeseer,GCN,42,2,0.27184468507766724,0.9851967096328735,0
Citeseer,GCN,42,1,0.344660222530365,0.9488223791122437,1
Citeseer,GCN,42,2,0.708737850189209,0.769271731376648,1
Citeseer,GCN,42,2,0.708737850189209,0.5883380770683289,1
Citeseer,GCN,42,5,0.5485436916351318,0.9365873336791992,1
Citeseer,GCN,42,2,0.708737850189209,0.00044945644913241267,0
Citeseer,GCN,42,9,0.48543688654899597,0.5591779351234436,1
Citeseer,GCN,42,1,0.5631068348884583,0.989281177520752,0
Citeseer,GCN,42,1,0.344660222530365,0.9508301615715027,0
Citeseer,GCN,42,3,0.45388349890708923,0.9824056029319763,1
Citeseer,GCN,42,1,1.0,0.829908013343811,1
Citeseer,GCN,42,2,0.27184468507766724,0.993536651134491,0
Citeseer,GCN,42,1,0.344660222530365,0.9972129464149475,1
Citeseer,GCN,42,2,0.27184468507766724,0.9900596141815186,1
Citeseer,GCN,42,1,0.344660222530365,0.9976218342781067,1
Citeseer,GCN,42,2,0.708737850189209,0.9353694915771484,1
Citeseer,GCN,42,3,0.1626213937997818,0.9992345571517944,0
Citeseer,GCN,42,1,0.344660222530365,0.9802929759025574,0
Citeseer,GCN,42,1,0.344660222530365,0.9276687502861023,0
Citeseer,GCN,42,4,0.21359224617481232,0.998339056968689,0
Citeseer,GCN,42,6,0.11581138521432877,0.9999854564666748,1
Citeseer,GCN,42,1,0.344660222530365,0.873378574848175,0
Citeseer,GCN,42,1,0.344660222530365,0.00047741798334755003,0
Citeseer,GCN,42,1,0.5631068348884583,0.9937815070152283,1
Citeseer,GCN,42,1,0.344660222530365,0.9876905679702759,1
Citeseer,GCN,42,2,0.27184468507766724,0.9996693134307861,0
Citeseer,GCN,42,1,0.344660222530365,0.9897928237915039,1
Citeseer,GCN,42,2,0.27184468507766724,0.0035146253649145365,0
Citeseer,GCN,42,30,0.15487006306648254,0.9999483823776245,0
Citeseer,GCN,42,8,0.40412619709968567,0.7587118744850159,0
Citeseer,GCN,42,1,0.344660222530365,0.9793598651885986,0
Citeseer,GCN,42,1,0.344660222530365,0.9353058934211731,0
Citeseer,GCN,42,4,0.32281553745269775,0.9999570846557617,1
Citeseer,GCN,42,1,0.344660222530365,0.9462308287620544,1
Citeseer,GCN,42,1,0.344660222530365,0.9771528244018555,1
Citeseer,GCN,42,2,0.27184468507766724,0.9948890805244446,1
Citeseer,GCN,42,1,0.5631068348884583,0.9904806017875671,0
Citeseer,GCN,42,4,0.4320388436317444,0.9042322039604187,1
Citeseer,GCN,42,2,0.27184468507766724,0.04869883134961128,0
Citeseer,GCN,42,1,1.0,0.025013519451022148,0
Citeseer,GCN,42,2,0.27184468507766724,0.9929734468460083,1
Citeseer,GCN,42,2,0.27184468507766724,0.8715636730194092,1
Citeseer,GCN,42,2,0.27184468507766724,0.9968098998069763,1
Citeseer,GCN,42,1,0.5631068348884583,0.9977239966392517,1
Citeseer,GCN,42,2,0.708737850189209,0.618594229221344,1
Citeseer,GCN,42,7,0.5365811586380005,0.7794498205184937,1
Citeseer,GCN,42,7,0.5240984559059143,0.742946207523346,1
Citeseer,GCN,42,1,0.344660222530365,0.9326975345611572,0
Citeseer,GCN,42,1,1.0,0.02246669866144657,0
Citeseer,GCN,42,3,0.1626213937997818,0.9946796298027039,0
Citeseer,GCN,42,9,0.0,0.999092698097229,1
Citeseer,GCN,42,1,0.344660222530365,0.9414317607879639,1
Citeseer,GCN,42,3,0.5995146036148071,0.9095668196678162,1
Citeseer,GCN,42,1,0.5631068348884583,0.9972348809242249,0
Citeseer,GCN,42,1,0.5631068348884583,0.998685896396637,0
Citeseer,GCN,42,1,0.344660222530365,0.0008955042576417327,0
Citeseer,GCN,42,1,0.344660222530365,0.9971912503242493,1
Citeseer,GCN,42,1,0.344660222530365,0.9713472127914429,1
Citeseer,GCN,42,3,0.5266990661621094,0.912738025188446,1
Citeseer,GCN,42,1,0.344660222530365,0.8758835196495056,1
Citeseer,GCN,42,9,0.04854370281100273,0.9844440221786499,0
Citeseer,GCN,42,1,0.344660222530365,0.10536197572946548,0
Citeseer,GCN,42,1,0.344660222530365,0.9665265083312988,0
Citeseer,GCN,42,1,0.344660222530365,0.9482516646385193,1
Citeseer,GCN,42,3,0.5995146036148071,0.9127240180969238,0
Citeseer,GCN,42,2,0.27184468507766724,0.9430021047592163,1
Citeseer,GCN,42,7,0.5365811586380005,0.9842087626457214,0
Citeseer,GCN,42,3,0.5995146036148071,0.0030643080826848745,0
Citeseer,GCN,42,4,0.10436892509460449,0.995509147644043,1
Citeseer,GCN,42,11,0.317519873380661,0.9922124743461609,1
Citeseer,GCN,42,1,0.344660222530365,0.06883176416158676,0
Citeseer,GCN,42,2,0.27184468507766724,0.9728207588195801,0
Citeseer,GCN,42,3,0.23543688654899597,0.4091537594795227,0
Citeseer,GCN,42,1,0.5631068348884583,0.8809497356414795,0
Citeseer,GCN,42,3,0.23543688654899597,0.9961434602737427,1
Citeseer,GCN,42,2,0.27184468507766724,0.9814993739128113,0
Citeseer,GCN,42,1,0.344660222530365,0.4536780118942261,0
Citeseer,GCN,42,1,0.344660222530365,0.9925606846809387,1
Citeseer,GCN,42,1,0.344660222530365,0.5401212573051453,0
Citeseer,GCN,42,2,0.27184468507766724,0.9994731545448303,0
Citeseer,GCN,42,1,0.344660222530365,0.929906964302063,1
Citeseer,GCN,42,2,0.27184468507766724,0.9962852001190186,1
Citeseer,GCN,42,2,0.27184468507766724,0.9985085129737854,1
Citeseer,GCN,42,2,0.27184468507766724,0.9849511384963989,1
Citeseer,GCN,42,1,0.344660222530365,0.9965171813964844,1
Citeseer,GCN,42,2,0.27184468507766724,0.9914296269416809,1
Citeseer,GCN,42,2,0.4902912676334381,0.9971074461936951,0
Citeseer,GCN,42,1,0.344660222530365,0.9702053666114807,1
Citeseer,GCN,42,2,0.27184468507766724,0.9879667162895203,0
Citeseer,GCN,42,1,0.344660222530365,0.9974424839019775,1
Citeseer,GCN,42,4,0.21359224617481232,0.9459189772605896,1
Citeseer,GCN,42,8,0.3167475461959839,0.9737622141838074,0
Citeseer,GCN,42,10,0.07855253666639328,0.9798058867454529,1
Citeseer,GCN,42,1,0.344660222530365,0.9787158966064453,1
Citeseer,GCN,42,3,0.23543688654899597,0.9882004261016846,1
Citeseer,GCN,42,1,0.344660222530365,0.9984130859375,0
Citeseer,GCN,42,2,0.27184468507766724,0.27874159812927246,0
Citeseer,GCN,42,1,0.5631068348884583,0.9987627267837524,1
Citeseer,GCN,42,1,1.0,0.919197678565979,1
Citeseer,GCN,42,4,0.6140776872634888,0.9328789710998535,1
Citeseer,GCN,42,2,0.708737850189209,0.5780378580093384,0
Citeseer,GCN,42,1,0.344660222530365,0.6883791089057922,0
Citeseer,GCN,42,1,1.0,0.6743964552879333,0
Citeseer,GCN,42,1,0.5631068348884583,0.994356095790863,0
Citeseer,GCN,42,1,1.0,0.018204063177108765,0
Citeseer,GCN,42,4,0.21359224617481232,0.9997389912605286,0
Citeseer,GCN,42,1,0.344660222530365,0.9852958917617798,1
Citeseer,GCN,42,1,0.344660222530365,0.9846388697624207,1
Citeseer,GCN,42,1,0.344660222530365,0.9563433527946472,1
Citeseer,GCN,42,1,0.5631068348884583,0.993047297000885,1
Citeseer,GCN,42,2,0.4902912676334381,0.9943094253540039,0
Citeseer,GCN,42,2,0.27184468507766724,0.9859031438827515,0
Citeseer,GCN,42,1,0.344660222530365,0.2703932225704193,0
Citeseer,GCN,42,1,1.0,0.004575564991682768,0
Citeseer,GCN,42,3,0.5266990661621094,0.9770238995552063,0
Citeseer,GCN,42,3,0.5995146036148071,0.08534549921751022,1
Citeseer,GCN,42,3,0.1626213937997818,0.9993247985839844,0
Citeseer,GCN,42,2,0.27184468507766724,0.9823203086853027,0
Citeseer,GCN,42,1,0.5631068348884583,0.9531649947166443,0
Citeseer,GCN,42,2,0.27184468507766724,0.9829854369163513,1
Citeseer,GCN,42,3,0.1626213937997818,0.9998471736907959,0
Citeseer,GCN,42,3,0.1626213937997818,0.9975168704986572,1
Citeseer,GCN,42,3,0.5995146036148071,0.24952936172485352,0
Citeseer,GCN,42,1,0.5631068348884583,0.968982458114624,0
Citeseer,GCN,42,4,0.6140776872634888,0.23488987982273102,0
Citeseer,GCN,42,9,0.2427184283733368,0.992782473564148,1
Citeseer,GCN,42,2,0.27184468507766724,0.013955309987068176,0
Citeseer,GCN,42,10,0.07855253666639328,0.9996770620346069,1
Citeseer,GCN,42,1,0.344660222530365,0.9983318448066711,0
Citeseer,GCN,42,1,0.5631068348884583,0.9876905679702759,0
Citeseer,GCN,42,1,0.5631068348884583,0.9956529140472412,0
Citeseer,GCN,42,1,0.5631068348884583,0.9995829463005066,1
Citeseer,GCN,42,1,0.344660222530365,0.9993378520011902,0
Citeseer,GCN,42,3,0.1626213937997818,0.9437634944915771,1
Citeseer,GCN,42,1,0.344660222530365,0.03494328260421753,0
Citeseer,GCN,42,1,1.0,0.010610001161694527,0
Citeseer,GCN,42,2,0.27184468507766724,0.7358876466751099,0
Citeseer,GCN,42,1,0.344660222530365,0.9211599230766296,1
Citeseer,GCN,42,1,0.5631068348884583,0.9832960963249207,0
Citeseer,GCN,42,6,0.6255201101303101,0.5971308946609497,1
Citeseer,GCN,42,2,0.27184468507766724,0.22142460942268372,0
Citeseer,GCN,42,2,0.708737850189209,0.04458292946219444,0
Citeseer,GCN,42,1,0.344660222530365,0.9966049194335938,0
Citeseer,GCN,42,1,0.344660222530365,0.98414546251297,1
Citeseer,GCN,42,2,0.708737850189209,0.7125169634819031,0
Citeseer,GCN,42,5,0.5922330021858215,0.029089761897921562,0
Citeseer,GCN,42,2,0.4902912676334381,0.9951969981193542,0
Citeseer,GCN,42,9,0.09708739072084427,0.9990538954734802,1
Citeseer,GCN,42,1,0.344660222530365,0.9608778953552246,1
Citeseer,GCN,42,2,0.27184468507766724,0.9997338652610779,1
Citeseer,GCN,42,1,0.5631068348884583,0.9820947051048279,0
Citeseer,GCN,42,1,0.5631068348884583,0.9955794215202332,0
Citeseer,GCN,42,1,0.344660222530365,0.9991673231124878,1
Citeseer,GCN,42,2,0.27184468507766724,0.9985097050666809,1
Citeseer,GCN,42,2,0.27184468507766724,0.9996998310089111,0
Citeseer,GCN,42,1,0.344660222530365,0.9853705167770386,0
Citeseer,GCN,42,2,0.27184468507766724,0.9963347911834717,1
Citeseer,GCN,42,1,0.344660222530365,0.9965535402297974,0
Citeseer,GCN,42,1,0.344660222530365,0.9843074679374695,1
Citeseer,GCN,42,3,0.1626213937997818,0.9985617995262146,1
Citeseer,GCN,42,5,0.1553398221731186,0.9892774820327759,1
Citeseer,GCN,42,3,0.23543688654899597,0.9687522649765015,1
Citeseer,GCN,42,4,0.21359224617481232,0.9686295390129089,0
Citeseer,GCN,42,1,0.344660222530365,0.9725428223609924,1
Citeseer,GCN,42,3,0.23543688654899597,0.7639440298080444,1
Citeseer,GCN,42,1,0.344660222530365,0.9951942563056946,1
Citeseer,GCN,42,3,0.1626213937997818,0.9974332451820374,1
Citeseer,GCN,42,3,0.23543688654899597,0.9405351877212524,0
Citeseer,GCN,42,2,0.708737850189209,0.45699629187583923,1
Citeseer,GCN,42,1,0.344660222530365,0.9978870749473572,0
Citeseer,GCN,42,2,0.27184468507766724,0.9979848861694336,1
Citeseer,GCN,42,4,0.6504854559898376,0.0020856179762631655,0
Citeseer,GCN,42,1,0.344660222530365,0.9524928331375122,1
Citeseer,GCN,42,0,0.5631068348884583,0.9972895383834839,1
Citeseer,GCN,42,2,0.27184468507766724,0.9666502475738525,0
Citeseer,GCN,42,3,0.1626213937997818,0.9982043504714966,0
Citeseer,GCN,42,1,0.344660222530365,1.977786268980708e-06,0
Citeseer,GCN,42,2,0.27184468507766724,0.9842698574066162,0
Citeseer,GCN,42,2,0.9271845817565918,0.0028745101299136877,0
Citeseer,GCN,42,1,0.5631068348884583,0.9994891881942749,1
Citeseer,GCN,42,1,0.5631068348884583,0.8601153492927551,0
Citeseer,GCN,42,3,0.3082524240016937,0.9989394545555115,0
Citeseer,GCN,42,2,0.27184468507766724,0.9472404718399048,0
Citeseer,GCN,42,2,0.27184468507766724,0.4106666147708893,0
Citeseer,GCN,42,1,1.0,0.009879485704004765,0
Citeseer,GCN,42,1,0.344660222530365,0.9723294377326965,1
Citeseer,GCN,42,1,1.0,0.001474011573009193,0
Citeseer,GCN,42,1,1.0,0.011874683201313019,0
Citeseer,GCN,42,3,0.7451456785202026,0.7141335010528564,1
Citeseer,GCN,42,1,1.0,0.7962910532951355,1
Citeseer,GCN,42,1,0.344660222530365,0.962235152721405,1
Citeseer,GCN,42,1,1.0,0.00038549030432477593,0
Citeseer,GCN,42,2,0.4902912676334381,0.9881861209869385,0
Citeseer,GCN,42,1,0.344660222530365,0.9800481200218201,0
Citeseer,GCN,42,4,0.21359224617481232,0.9970767498016357,1
Citeseer,GCN,42,3,0.23543688654899597,0.9921219348907471,1
Citeseer,GCN,42,3,0.1626213937997818,0.9995935559272766,1
